,ID_Pedido,Prioridade_Pedido,Quantidade_Pedido,Vendas,Modo_Envio,Lucro,Nome_Cliente,Região,Tipo_Cliente,Categoria_Produto,SubCategoria_Produto,Nome_Produto,Embalagem_Produto
594,8992,Alta,14,2145.6975,Envio Normal,-176.79,Shahid Shariari,West,Corporativo,Tecnologia,Telefones e comunicação,688,Caixa Pequena
595,8992,Alta,18,1341.963,Envio Normal,180.78,Shahid Shariari,West,Corporativo,Tecnologia,Telefones e comunicação,6340,Caixa Pequena
596,10306,Baixa,20,310.31,Envio Normal,51.5,Lela Donovan,West,Corporativo,Mobília,Móveis de escritório,DAX Clear Channel Poster Frame,Caixa Pequena
597,10470,Crítica,35,246.98,Envio Normal,-94.78,Khloe Miller,West,Corporativo,Mobília,Móveis de escritório,"Eldon® Expressions™ Wood Desk Accessories, Oak",Caixa Pequena
598,11392,Baixa,28,128.69,Envio Normal,28.29,Sarah Bern,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Presstex Flexible Ring Binders,Caixa Pequena
599,14240,Alta,24,68.88,Envio Normal,1.31,Ralph Kennedy,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Acco Suede Grain Vinyl Round Ring Binder,Caixa Pequena
600,14471,Não especificada,42,286.73,Envio Normal,-141.51,Ralph Kennedy,West,Corporativo,Insumos de Escritório,Papéis,Xerox 220,Caixa Pequena
601,17344,Crítica,40,2405.4575,Envio Normal,571.54,Rob Dowd,West,Corporativo,Tecnologia,Telefones e comunicação,5190,Caixa Pequena
602,17507,Média,27,399.76,Envio Normal,48.13,Lela Donovan,West,Corporativo,Insumos de Escritório,Eletrodomésticos,Acco 6 Outlet Guardian Premium Surge Suppressor,Caixa Pequena
603,18179,Não especificada,24,73.37,Envio Normal,16.1,Liz Price,West,Corporativo,Insumos de Escritório,Etiqueta,Avery 481,Caixa Pequena
604,19044,Baixa,29,271.33,Envio Normal,-191.09,Rob Dowd,West,Corporativo,Insumos de Escritório,Armazenamento e Organização,Filing/Storage Totes and Swivel Casters,Caixa Pequena
605,20676,Baixa,22,43.97,Envio Normal,-9.05,Shahid Shariari,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Staples® General Use 3-Ring Binders,Caixa Pequena
606,20960,Baixa,19,195.96,Envio Normal,-104.82,Giulietta Weimer,West,Corporativo,Tecnologia,Periféricos de Computador,Micro Innovations 104 Keyboard,Caixa Pequena
607,21350,Média,30,278.94,Envio Normal,-143.7,Ralph Kennedy,West,Corporativo,Insumos de Escritório,Papéis,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Caixa Pequena
608,23207,Crítica,11,336.91,Envio Normal,42.5,Ralph Kennedy,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1979,Caixa Pequena
609,26368,Média,25,1809.0125,Envio Normal,795.05,Shahid Shariari,West,Corporativo,Tecnologia,Telefones e comunicação,Accessory12,Caixa Pequena
610,28225,Crítica,9,206.04,Envio Normal,-49.81,Khloe Miller,West,Corporativo,Mobília,Móveis de escritório,"Career Cubicle Clock, 8 1/4"", Black",Caixa Pequena
611,28898,Baixa,44,246.0,Envio Normal,-207.36,Mark Cousins,West,Corporativo,Insumos de Escritório,Papéis,Xerox 196,Caixa Pequena
612,29185,Alta,8,468.49,Envio Normal,-6.37,Rob Dowd,West,Corporativo,Insumos de Escritório,Eletrodomésticos,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Caixa Pequena
613,29986,Crítica,40,1477.39,Envio Normal,641.4,Rob Dowd,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Vinyl Sectional Post Binders,Caixa Pequena
614,30149,Média,8,16.47,Envio Normal,-6.82,Mark Cousins,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Round Ring Binders,Caixa Pequena
615,30149,Média,50,690.97,Envio Normal,-16.94,Mark Cousins,West,Corporativo,Mobília,Móveis de escritório,9-3/4 Diameter Round Wall Clock,Caixa Pequena
616,32611,Média,16,33.76,Envio Normal,-7.15,Neil Knudson,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Economy Binders,Caixa Pequena
617,32611,Média,15,81.66,Envio Normal,-31.99,Neil Knudson,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1989,Caixa Pequena
618,32901,Crítica,13,49.74,Envio Normal,17.7,Neil Knudson,West,Corporativo,Insumos de Escritório,Etiqueta,Avery 496,Caixa Pequena
619,33732,Não especificada,33,332.95,Envio Normal,-28.16,Heather Jas,West,Corporativo,Mobília,Móveis de escritório,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Caixa Pequena
620,34852,Baixa,26,53.93,Envio Normal,-10.95,Rob Dowd,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Round Ring Binders,Caixa Pequena
621,36480,Média,44,1190.8,Envio Normal,502.49,Lela Donovan,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Lock-Up Easel 'Spel-Binder',Caixa Pequena
622,36803,Não especificada,42,121.65,Envio Normal,30.76,Ralph Kennedy,West,Corporativo,Insumos de Escritório,Etiqueta,Avery 514,Caixa Pequena
623,36803,Não especificada,2,103.105,Envio Normal,-316.32,Ralph Kennedy,West,Corporativo,Tecnologia,Telefones e comunicação,V8160,Caixa Pequena
624,36805,Média,7,263.8,Envio Normal,165.33,Shahid Shariari,West,Corporativo,Mobília,Móveis de escritório,Hand-Finished Solid Wood Document Frame,Caixa Pequena
625,37729,Não especificada,48,447.89,Envio Normal,-26.78,Giulietta Weimer,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Avery Printable Repositionable Plastic Tabs,Caixa Pequena
626,40164,Não especificada,8,184.07,Envio Normal,75.63,Chuck Clark,West,Corporativo,Mobília,Móveis de escritório,"Seth Thomas 12"" Clock w/ Goldtone Case",Caixa Pequena
627,40608,Não especificada,29,573.97,Envio Normal,55.82,Bill Eplett,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1939,Caixa Pequena
628,40608,Não especificada,39,223.79,Envio Normal,-89.88,Bill Eplett,West,Corporativo,Insumos de Escritório,Papéis,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Caixa Pequena
629,40801,Não especificada,20,129.16,Envio Normal,-56.15,Sarah Bern,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1894,Caixa Pequena
630,40965,Média,29,843.55,Envio Normal,168.76,Mark Cousins,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1979,Caixa Pequena
631,42112,Não especificada,16,2744.361,Envio Normal,201.03,Bill Eplett,West,Corporativo,Tecnologia,Telefones e comunicação,T28 WORLD,Caixa Pequena
632,42342,Não especificada,25,318.14,Envio Normal,49.67,Bill Eplett,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1907,Caixa Pequena
633,45155,Baixa,44,181.61,Envio Normal,-150.26,Ralph Kennedy,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,ACCOHIDE® Binder by Acco,Caixa Pequena
634,48452,Alta,19,1781.11,Envio Normal,51.44,Giulietta Weimer,Atlantic,Corporativo,Tecnologia,Periféricos de Computador,U.S. Robotics 56K Internet Call Modem,Caixa Pequena
635,48452,Alta,44,185.32,Envio Normal,-192.56,Giulietta Weimer,Atlantic,Corporativo,Mobília,Móveis de escritório,"Eldon® Image Series Desk Accessories, Burgundy",Caixa Pequena
636,48452,Alta,15,73.41,Envio Normal,-44.79,Giulietta Weimer,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Caixa Pequena
637,49223,Média,24,238.25,Envio Normal,-83.55,Chuck Clark,Atlantic,Corporativo,Insumos de Escritório,Armazenamento e Organização,Staples File Caddy,Caixa Pequena
638,58407,Alta,29,1669.88,Envio Normal,548.92,John Grady,Atlantic,Corporativo,Insumos de Escritório,Papéis,Xerox 194,Caixa Pequena
639,58884,Baixa,29,87.68,Envio Normal,23.14,Chuck Clark,Atlantic,Corporativo,Insumos de Escritório,Etiqueta,Avery 474,Caixa Pequena
640,58913,Média,23,144.55,Envio Normal,-60.17,Sarah Bern,Atlantic,Corporativo,Insumos de Escritório,Papéis,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Caixa Pequena
641,1699,Crítica,40,430.88,Envio Normal,39.0,Art Ferguson,Atlantic,Corporativo,Insumos de Escritório,Envelopes,#10 Self-Seal White Envelopes,Caixa Pequena
642,3361,Não especificada,49,213.71,Envio Normal,-208.02,Michael Granlund,Atlantic,Corporativo,Insumos de Escritório,Papéis,Xerox 1927,Caixa Pequena
643,5511,Crítica,32,1829.3870000000002,Envio Normal,482.45,Art Ferguson,Atlantic,Corporativo,Tecnologia,Telefones e comunicação,StarTAC Series,Caixa Pequena
644,8007,Baixa,5,820.5645,Envio Normal,-800.25,Maya Herman,Atlantic,Corporativo,Tecnologia,Telefones e comunicação,StarTAC 8000,Caixa Pequena
645,9923,Alta,27,63.71,Envio Normal,-96.03,Chad Sievert,Atlantic,Corporativo,Mobília,Móveis de escritório,Eldon® Wave Desk Accessories,Caixa Pequena
646,9925,Crítica,17,86.47,Envio Normal,-9.35,Chad Sievert,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Caixa Pequena
647,12228,Não especificada,30,5015.0509999999995,Envio Normal,1090.43,Brad Norvell,Atlantic,Corporativo,Tecnologia,Telefones e comunicação,2160i,Caixa Pequena
648,12355,Não especificada,45,168.66,Envio Normal,-167.06,Ken Heidel,Atlantic,Corporativo,Insumos de Escritório,Eletrodomésticos,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Caixa Pequena
649,12389,Média,34,2560.59,Envio Normal,670.96,Michael Granlund,Atlantic,Corporativo,Tecnologia,Periféricos de Computador,Logitech Cordless Navigator Duo,Caixa Pequena
650,12389,Média,16,189.04,Envio Normal,-74.77,Michael Granlund,Atlantic,Corporativo,Insumos de Escritório,Armazenamento e Organização,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Caixa Pequena
651,15878,Alta,36,275.06,Envio Normal,-237.87,Mike Kennedy,Atlantic,Corporativo,Insumos de Escritório,Papéis,"Array® Parchment Paper, Assorted Colors",Caixa Pequena
652,16967,Baixa,5,397.55,Envio Normal,-152.47,Brad Norvell,Atlantic,Corporativo,Tecnologia,Periféricos de Computador,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Caixa Pequena
653,16967,Baixa,34,676.26,Envio Normal,181.98,Brad Norvell,Atlantic,Corporativo,Insumos de Escritório,Papéis,Xerox Blank Computer Paper,Caixa Pequena
654,18432,Alta,42,451.32,Envio Normal,1.16,Art Ferguson,Atlantic,Corporativo,Mobília,Móveis de escritório,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Caixa Pequena
655,22053,Crítica,32,563.08,Envio Normal,112.97,Sean Wendt,Atlantic,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Poly Designer Cover & Back,Caixa Pequena
656,25347,Baixa,28,967.27,Envio Normal,309.31,Theone Pippenger,Atlantic,Corporativo,Insumos de Escritório,Papéis,Xerox 1906,Caixa Pequena
657,26304,Média,43,7452.137,Envio Normal,2028.36,Art Ferguson,Atlantic,Corporativo,Tecnologia,Telefones e comunicação,3285,Caixa Pequena
658,31297,Baixa,39,679.95,Envio Normal,-93.3,Mike Kennedy,West,Corporativo,Insumos de Escritório,Canetas e Suprimentos de arte,Model L Table or Wall-Mount Pencil Sharpener,Caixa Pequena
659,31297,Baixa,44,1579.56,Envio Normal,699.64,Mike Kennedy,West,Corporativo,Insumos de Escritório,Papéis,Staples Colored Bar Computer Paper,Caixa Pequena
660,31553,Crítica,32,4906.85,Envio Normal,1907.94,Sean Wendt,West,Corporativo,Insumos de Escritório,Envelopes,Multimedia Mailers,Caixa Pequena
661,33570,Não especificada,46,265.88,Envio Normal,-90.9,Ken Heidel,West,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Binder Posts,Caixa Pequena
662,33570,Não especificada,19,3093.864,Envio Normal,286.4,Ken Heidel,West,Corporativo,Tecnologia,Telefones e comunicação,i470,Caixa Pequena
663,36359,Alta,2,68.66,Envio Normal,-29.6,Ken Heidel,West,Corporativo,Insumos de Escritório,Papéis,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Caixa Pequena
664,36901,Crítica,30,201.09,Envio Normal,-56.22,Dana Kaydos,West,Corporativo,Insumos de Escritório,Papéis,Xerox 1923,Caixa Pequena
665,38625,Não especificada,12,72.82,Envio Normal,5.03,Chad Sievert,West,Corporativo,Insumos de Escritório,Envelopes,Wausau Papers Astrobrights® Colored Envelopes,Caixa Pequena
666,44450,Crítica,24,1326.51,Envio Normal,58.17,Sean Wendt,West,Corporativo,Tecnologia,Telefones e comunicação,StarTAC Analog,Caixa Pequena
667,45025,Alta,26,73.82,Envio Normal,2.01,Mike Kennedy,Prarie,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Avery Durable Binders,Caixa Pequena
668,45248,Média,38,154.85,Envio Normal,-136.55,Mark Cousins,Prarie,Corporativo,Insumos de Escritório,Eletrodomésticos,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Caixa Pequena
669,45248,Média,32,4941.7725,Envio Normal,704.89,Mark Cousins,Prarie,Corporativo,Tecnologia,Telefones e comunicação,T28 WORLD,Caixa Pequena
670,45570,Crítica,19,77.57,Envio Normal,-67.49,Bart Watters,Prarie,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Avery Poly Binder Pockets,Caixa Pequena
671,46885,Baixa,32,1997.13,Envio Normal,720.45,Mike Kennedy,Prarie,Corporativo,Mobília,Móveis de escritório,"Howard Miller 16"" Diameter Gallery Wall Clock",Caixa Pequena
672,46948,Baixa,10,64.13,Envio Normal,-28.97,Mike Kennedy,Prarie,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Wilson Jones® Four-Pocket Poly Binders,Caixa Pequena
673,47267,Média,24,492.71,Envio Normal,67.01,Theone Pippenger,Prarie,Corporativo,Insumos de Escritório,Papéis,Southworth 25% Cotton Premium Laser Paper and Envelopes,Caixa Pequena
674,48167,Crítica,45,282.98,Envio Normal,-237.47,Dana Kaydos,Prarie,Corporativo,Insumos de Escritório,Papéis,Xerox 224,Caixa Pequena
675,48614,Crítica,46,7965.9025,Envio Normal,2311.96,Nathan Mautz,Prarie,Corporativo,Tecnologia,Telefones e comunicação,T28 WORLD,Caixa Pequena
676,48931,Baixa,33,750.66,Envio Normal,120.05,Charles Sheldon,Prarie,Corporativo,Tecnologia,Periféricos de Computador,"Fellowes Basic 104-Key Keyboard, Platinum",Caixa Pequena
677,48931,Baixa,8,254.32,Envio Normal,-117.39,Charles Sheldon,Prarie,Corporativo,Tecnologia,Periféricos de Computador,Logitech Internet Navigator Keyboard,Caixa Pequena
678,48931,Baixa,42,2149.37,Envio Normal,217.87,Charles Sheldon,Prarie,Corporativo,Mobília,Móveis de escritório,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Caixa Pequena
679,49763,Crítica,8,49.04,Envio Normal,9.29,Brad Norvell,Prarie,Corporativo,Insumos de Escritório,Envelopes,Staples Standard Envelopes,Caixa Pequena
680,51333,Não especificada,25,237.36,Envio Normal,-117.86,Theone Pippenger,Prarie,Corporativo,Insumos de Escritório,Papéis,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Caixa Pequena
681,51365,Alta,35,195.23,Envio Normal,-72.46,Theone Pippenger,Prarie,Corporativo,Mobília,Móveis de escritório,Eldon Wave Desk Accessories,Caixa Pequena
682,52225,Crítica,33,1817.9,Envio Normal,700.31,Dana Kaydos,Prarie,Corporativo,Insumos de Escritório,Papéis,Xerox 1940,Caixa Pequena
683,52487,Crítica,17,124.06,Envio Normal,15.74,Nathan Mautz,Prarie,Corporativo,Insumos de Escritório,Envelopes,Staples #10 Colored Envelopes,Caixa Pequena
684,55749,Crítica,42,364.8,Envio Normal,149.45,Brad Norvell,Prarie,Corporativo,Insumos de Escritório,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Caixa Pequena
685,56708,Não especificada,36,407.17,Envio Normal,-12.82,Art Ferguson,Prarie,Corporativo,Insumos de Escritório,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Caixa Pequena
686,58725,Não especificada,39,335.35,Envio Normal,-134.97,Joel Jenkins,Prarie,Corporativo,Insumos de Escritório,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Caixa Pequena
687,902,Não especificada,10,1925.83,Envio Normal,359.83,Meg O'Connel,Prarie,Corporativo,Insumos de Escritório,Eletrodomésticos,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Caixa Pequena
688,2306,Alta,15,113.5,Envio Normal,-46.35,Liz Thompson,Prarie,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Caixa Pequena
689,4037,Alta,27,188.07,Envio Normal,-101.85,Bruce Stewart,Prarie,Corporativo,Insumos de Escritório,Papéis,Xerox 213,Caixa Pequena
690,5863,Média,40,933.21,Envio Normal,207.18,Guy Thornton,Prarie,Corporativo,Mobília,Móveis de escritório,"Seth Thomas 12"" Clock w/ Goldtone Case",Caixa Pequena
691,7364,Alta,15,260.39,Envio Normal,-48.57,Mary Zewe,Prarie,Corporativo,Insumos de Escritório,Envelopes,Brown Kraft Recycled Envelopes,Caixa Pequena
692,8551,Crítica,25,185.64,Envio Normal,-69.87,Meg O'Connel,Prarie,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Caixa Pequena
693,8551,Crítica,34,225.98,Envio Normal,-135.74,Meg O'Connel,Prarie,Corporativo,Insumos de Escritório,Papéis,Xerox 213,Caixa Pequena
694,15142,Não especificada,21,330.22,Envio Normal,-51.72,Meg O'Connel,Prarie,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Recycled Premium Regency Composition Covers,Caixa Pequena
695,15872,Não especificada,23,188.53,Envio Normal,-27.49,Helen Andreada,Prarie,Corporativo,Insumos de Escritório,Papéis,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Caixa Pequena
696,15872,Não especificada,19,718.41,Envio Normal,23.94,Helen Andreada,Prarie,Corporativo,Insumos de Escritório,Papéis,Xerox 1893,Caixa Pequena
697,24386,Alta,41,4256.51,Envio Normal,1653.96,Bruce Stewart,Prarie,Corporativo,Tecnologia,Periféricos de Computador,Gyration Ultra Cordless Optical Suite,Caixa Pequena
698,24386,Alta,12,503.08,Envio Normal,-102.74,Bruce Stewart,Prarie,Corporativo,Tecnologia,Periféricos de Computador,Targus USB Numeric Keypad,Caixa Pequena
699,25473,Alta,20,794.32,Envio Normal,67.61,Mary Zewe,Prarie,Corporativo,Insumos de Escritório,Papéis,Xerox 1893,Caixa Pequena
700,26691,Não especificada,37,270.43,Envio Normal,-83.16,Liz Thompson,Ontario,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,GBC VeloBinder Strips,Caixa Pequena
701,29927,Alta,19,257.97,Envio Normal,33.18,Bruce Stewart,Ontario,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,GBC Binding covers,Caixa Pequena
702,33250,Não especificada,40,7381.19,Envio Normal,2998.88,Guy Thornton,Ontario,Corporativo,Insumos de Escritório,Eletrodomésticos,Kensington 7 Outlet MasterPiece Power Center,Caixa Pequena
703,37862,Não especificada,27,1603.27,Envio Normal,452.49,Guy Thornton,Ontario,Corporativo,Insumos de Escritório,Eletrodomésticos,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Caixa Pequena
704,39015,Média,11,74.02,Envio Normal,-28.45,Lycoris Saunders,Ontario,Corporativo,Insumos de Escritório,Papéis,Xerox 1994,Caixa Pequena
705,40962,Crítica,28,1553.66,Envio Normal,547.48,Mary Zewe,Ontario,Corporativo,Insumos de Escritório,Eletrodomésticos,Belkin 5 Outlet SurgeMaster™ Power Centers,Caixa Pequena
706,40962,Crítica,30,3276.9965,Envio Normal,653.06,Mary Zewe,Ontario,Corporativo,Tecnologia,Telefones e comunicação,M70,Caixa Pequena
707,50949,Média,46,4804.0385,Envio Normal,1077.92,Guy Thornton,Ontario,Corporativo,Tecnologia,Telefones e comunicação,StarTAC 6500,Caixa Pequena
708,53152,Média,5,185.79,Envio Normal,-159.68,Bill Eplett,Ontario,Corporativo,Tecnologia,Periféricos de Computador,Fellowes EZ Multi-Media Keyboard,Caixa Pequena
709,53152,Média,9,186.67,Envio Normal,2.06,Bill Eplett,Ontario,Corporativo,Insumos de Escritório,Papéis,Southworth 25% Cotton Premium Laser Paper and Envelopes,Caixa Pequena
710,55526,Alta,23,445.17,Envio Normal,38.11,Guy Thornton,Ontario,Corporativo,Insumos de Escritório,Papéis,Computer Printout Paper with Letter-Trim Perforations,Caixa Pequena
711,57153,Crítica,45,698.1,Envio Normal,336.25,Meg O'Connel,Ontario,Corporativo,Insumos de Escritório,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Caixa Pequena
712,59878,Alta,23,249.64,Envio Normal,-91.65,Ivan Gibson,Ontario,Corporativo,Insumos de Escritório,Armazenamento e Organização,Crate-A-Files™,Caixa Pequena
713,1600,Média,32,303.59,Envio Normal,-45.99,Liz MacKendrick,Ontario,Corporativo,Mobília,Móveis de escritório,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Caixa Pequena
714,1600,Média,36,191.6,Envio Normal,-150.74,Liz MacKendrick,Ontario,Corporativo,Insumos de Escritório,Papéis,Xerox 1922,Caixa Pequena
715,2373,Não especificada,36,317.59,Envio Normal,-46.12,Craig Carroll,Ontario,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Avery Printable Repositionable Plastic Tabs,Caixa Pequena
716,3109,Baixa,37,6477.7395,Envio Normal,1653.97,Liz MacKendrick,Ontario,Corporativo,Tecnologia,Telefones e comunicação,Talkabout T8097,Caixa Pequena
717,12452,Média,1,356.95,Envio Normal,-228.24,Bill Donatelli,Ontario,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Fellowes PB300 Plastic Comb Binding Machine,Caixa Pequena
718,12452,Média,38,2063.42,Envio Normal,989.95,Bill Donatelli,Ontario,Corporativo,Insumos de Escritório,Papéis,Xerox 1934,Caixa Pequena
719,15808,Crítica,45,882.96,Envio Normal,11.65,Bill Donatelli,Ontario,Corporativo,Tecnologia,Periféricos de Computador,Belkin 105-Key Black Keyboard,Caixa Pequena
720,29318,Não especificada,34,3375.3075,Envio Normal,562.13,Bobby Odegard,Ontario,Corporativo,Tecnologia,Telefones e comunicação,StarTAC ST7762,Caixa Pequena
721,30016,Crítica,15,85.56,Envio Normal,-41.58,Bill Donatelli,Ontario,Corporativo,Insumos de Escritório,Papéis,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Caixa Pequena
722,30016,Crítica,8,754.6555,Envio Normal,-212.55,Bill Donatelli,Ontario,Corporativo,Tecnologia,Telefones e comunicação,T18,Caixa Pequena
723,40961,Média,7,23.84,Envio Normal,5.88,Bill Donatelli,Ontario,Corporativo,Insumos de Escritório,Etiqueta,Avery 520,Caixa Pequena
724,41543,Baixa,24,1318.8685,Envio Normal,172.33,Bill Donatelli,Ontario,Corporativo,Tecnologia,Telefones e comunicação,StarTAC 7760,Caixa Pequena
725,56101,Não especificada,44,5347.13,Envio Normal,1886.41,Bill Donatelli,Ontario,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,GBC Therma-A-Bind 250T Electric Binding System,Caixa Pequena
726,1059,Crítica,22,127.33,Envio Normal,5.3,Sean O'Donnell,Ontario,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Caixa Pequena
727,1059,Crítica,24,990.1,Envio Normal,310.22,Sean O'Donnell,Ontario,Corporativo,Insumos de Escritório,Fichários e acessórios de fichário,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Caixa Pequena
728,1826,Não especificada,5,28.32,Envio Normal,-14.35,Susan Vittorini,Ontario,Corporativo,Insumos de Escritório,Papéis,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Caixa Pequena
729,20003,Média,39,796.08,Envio Normal,30.29,Shirley Schmidt,Ontario,Corporativo,Tecnologia,Periféricos de Computador,Belkin 105-Key Black Keyboard,Caixa Pequena
